Date,Open,High,Low,Close,Adj Close,Volume
2021-02-19,27.100000381469727,28.0,27.0,27.700000762939453,23.945276260375977,609710
2021-02-22,28.0,28.450000762939453,27.75,28.0,24.20461082458496,1187002
2021-02-23,28.5,28.5,28.0,28.149999618530273,24.33427619934082,636243
2021-02-24,28.25,28.850000381469727,28.0,28.0,24.20461082458496,738400
2021-02-25,28.200000762939453,28.600000381469727,28.0,28.350000381469727,24.507169723510742,633003
2021-02-26,28.0,28.799999237060547,27.799999237060547,28.5,24.6368350982666,650010
2021-03-02,28.649999618530273,29.0,28.5,28.5,24.6368350982666,678001
2021-03-03,28.549999237060547,29.0,28.200000762939453,28.799999237060547,24.896169662475586,692305
2021-03-04,28.799999237060547,29.899999618530273,28.549999237060547,28.700000762939453,24.80972671508789,1329143
2021-03-05,28.649999618530273,28.799999237060547,28.049999237060547,28.25,24.42072296142578,600037
2021-03-08,28.399999618530273,29.149999618530273,28.399999618530273,28.649999618530273,24.766502380371094,548039
2021-03-09,28.75,29.549999237060547,28.649999618530273,29.100000381469727,25.155506134033203,1458020
2021-03-10,29.5,29.799999237060547,29.0,29.049999237060547,25.11228370666504,637233
2021-03-11,28.450000762939453,28.600000381469727,27.950000762939453,28.100000381469727,24.29105567932129,1646355
2021-03-12,28.200000762939453,28.299999237060547,27.5,27.700000762939453,23.945276260375977,1034120
2021-03-15,27.700000762939453,28.149999618530273,27.450000762939453,28.149999618530273,24.33427619934082,706294
2021-03-16,28.149999618530273,28.350000381469727,28.100000381469727,28.149999618530273,24.33427619934082,345009
2021-03-17,28.149999618530273,28.600000381469727,28.149999618530273,28.600000381469727,24.723281860351562,538004
2021-03-18,28.75,28.950000762939453,28.450000762939453,28.649999618530273,24.766502380371094,570469
2021-03-19,28.649999618530273,30.5,28.5,30.5,26.365737915039062,2374819
2021-03-22,31.5,31.5,29.700000762939453,30.100000381469727,26.019956588745117,3151341
2021-03-23,30.600000381469727,31.149999618530273,29.5,29.649999618530273,25.630952835083008,6258897
2021-03-24,29.450000762939453,29.450000762939453,28.799999237060547,28.899999618530273,24.982616424560547,1425833
2021-03-25,29.0,30.799999237060547,28.899999618530273,30.299999237060547,26.192846298217773,4101339
2021-03-26,30.0,30.200000762939453,29.5,29.649999618530273,25.630952835083008,1556415
2021-03-29,29.700000762939453,29.799999237060547,29.200000762939453,29.549999237060547,25.54450798034668,802242
2021-03-30,29.549999237060547,29.600000381469727,29.200000762939453,29.399999618530273,25.414840698242188,442822
2021-03-31,29.450000762939453,30.25,29.450000762939453,30.0,25.93351173400879,752475
2021-04-01,30.149999618530273,30.5,29.600000381469727,30.200000762939453,26.106401443481445,1456672
2021-04-07,30.450000762939453,30.799999237060547,30.25,30.600000381469727,26.452180862426758,1022077
2021-04-08,30.799999237060547,31.100000381469727,30.649999618530273,30.649999618530273,26.495403289794922,1123500
2021-04-09,30.850000381469727,32.5,30.649999618530273,30.899999618530273,26.711517333984375,2607225
2021-04-12,30.100000381469727,30.450000762939453,29.899999618530273,30.149999618530273,26.06317901611328,1490828
2021-04-13,30.149999618530273,30.5,29.649999618530273,29.75,25.717397689819336,810102
2021-04-14,30.0,30.299999237060547,28.649999618530273,29.399999618530273,25.414840698242188,1056398
2021-04-15,29.399999618530273,29.700000762939453,29.350000381469727,29.649999618530273,25.630952835083008,350400
2021-04-16,29.799999237060547,30.299999237060547,29.799999237060547,30.100000381469727,26.019956588745117,517000
2021-04-19,30.149999618530273,30.450000762939453,29.950000762939453,30.299999237060547,26.192846298217773,622846
2021-04-20,30.350000381469727,30.75,30.299999237060547,30.450000762939453,26.322513580322266,462427
2021-04-21,30.549999237060547,30.850000381469727,30.299999237060547,30.5,26.365737915039062,875304
2021-04-22,30.600000381469727,31.149999618530273,29.899999618530273,29.899999618530273,25.847064971923828,1218322
2021-04-23,30.75,30.75,30.299999237060547,30.399999618530273,26.2792911529541,809101
2021-04-26,30.950000762939453,30.950000762939453,30.399999618530273,30.700000762939453,26.53862762451172,686200
2021-04-27,30.700000762939453,30.75,30.049999237060547,30.200000762939453,26.106401443481445,443050
2021-04-28,30.200000762939453,30.200000762939453,29.700000762939453,29.950000762939453,25.890291213989258,728167
2021-04-29,30.0,30.100000381469727,29.700000762939453,29.700000762939453,25.674177169799805,424202
2021-05-03,29.700000762939453,29.950000762939453,28.799999237060547,28.899999618530273,24.982616424560547,737502
2021-05-04,28.950000762939453,29.049999237060547,26.649999618530273,27.549999237060547,23.81560707092285,997369
2021-05-05,27.200000762939453,28.200000762939453,27.200000762939453,27.950000762939453,24.161388397216797,262310
2021-05-06,28.100000381469727,28.200000762939453,26.799999237060547,27.25,23.556272506713867,515106
2021-05-07,27.25,28.25,27.25,27.899999618530273,24.1181640625,248112
2021-05-10,27.850000381469727,28.299999237060547,27.799999237060547,28.200000762939453,24.37750244140625,204455
2021-05-11,28.0,28.149999618530273,26.899999618530273,27.200000762939453,23.513050079345703,542000
2021-05-12,26.700000762939453,27.200000762939453,24.649999618530273,25.25,21.82737159729004,990000
2021-05-13,24.5,26.399999618530273,24.0,25.649999618530273,22.17315101623535,468111
2021-05-14,25.75,26.299999237060547,25.200000762939453,25.299999237060547,21.870594024658203,371000
2021-05-17,23.850000381469727,25.0,23.200000762939453,23.899999618530273,20.660364151000977,636000
2021-05-18,24.5,25.899999618530273,24.299999237060547,25.75,22.259597778320312,387012
2021-05-19,25.75,26.200000762939453,25.5,26.049999237060547,22.518932342529297,210000
2021-05-20,26.049999237060547,26.549999237060547,25.600000381469727,25.700000762939453,22.21637535095215,210000
2021-05-21,25.700000762939453,26.450000762939453,25.299999237060547,26.149999618530273,22.605377197265625,271001
2021-05-24,25.5,26.450000762939453,25.5,26.200000762939453,22.648601531982422,102100
2021-05-25,26.200000762939453,26.5,25.950000762939453,26.299999237060547,22.735044479370117,147000
2021-05-26,26.549999237060547,26.549999237060547,26.049999237060547,26.350000381469727,22.77826690673828,67026
2021-05-27,26.200000762939453,26.200000762939453,25.850000381469727,25.950000762939453,22.43248748779297,257000
2021-05-28,26.0,26.200000762939453,26.0,26.049999237060547,22.518932342529297,122051
2021-05-31,26.100000381469727,26.5,26.100000381469727,26.350000381469727,22.77826690673828,196250
2021-06-01,26.5,26.5,26.200000762939453,26.399999618530273,22.821489334106445,139482
2021-06-02,26.549999237060547,26.600000381469727,26.200000762939453,26.25,22.691822052001953,195000
2021-06-03,26.299999237060547,26.450000762939453,26.299999237060547,26.350000381469727,22.77826690673828,71037
2021-06-04,26.350000381469727,26.399999618530273,26.0,26.0,22.4757080078125,143000
2021-06-07,26.049999237060547,26.049999237060547,25.5,25.600000381469727,22.12993049621582,307100
2021-06-08,25.700000762939453,26.600000381469727,25.700000762939453,26.350000381469727,22.77826690673828,129336
2021-06-09,26.450000762939453,26.450000762939453,25.899999618530273,26.0,22.4757080078125,140587
2021-06-10,26.299999237060547,26.450000762939453,26.149999618530273,26.450000762939453,22.864713668823242,184000
2021-06-11,26.399999618530273,26.600000381469727,26.200000762939453,26.549999237060547,22.95115852355957,172001
2021-06-15,26.549999237060547,26.549999237060547,26.25,26.299999237060547,22.735044479370117,88071
2021-06-16,26.299999237060547,26.299999237060547,26.0,26.0,22.4757080078125,101011
2021-06-17,26.0,26.100000381469727,25.899999618530273,26.100000381469727,22.56215476989746,61002
2021-06-18,26.100000381469727,26.200000762939453,26.100000381469727,26.100000381469727,22.56215476989746,66250
2021-06-21,26.049999237060547,26.049999237060547,25.700000762939453,25.700000762939453,22.21637535095215,172000
2021-06-22,25.75,25.799999237060547,25.5,25.5,22.043485641479492,173991
2021-06-23,25.549999237060547,25.899999618530273,25.549999237060547,25.850000381469727,22.34604263305664,87001
2021-06-24,25.850000381469727,26.25,25.850000381469727,26.149999618530273,22.605377197265625,82436
2021-06-25,26.149999618530273,26.149999618530273,26.049999237060547,26.149999618530273,22.605377197265625,57001
2021-06-28,26.149999618530273,26.149999618530273,25.950000762939453,26.100000381469727,22.56215476989746,97001
2021-06-29,26.100000381469727,26.100000381469727,25.850000381469727,25.899999618530273,22.389265060424805,103000
2021-06-30,25.899999618530273,26.049999237060547,25.700000762939453,26.049999237060547,22.518932342529297,100059
2021-07-01,26.100000381469727,26.100000381469727,25.700000762939453,25.75,22.259597778320312,237005
2021-07-02,25.799999237060547,25.950000762939453,25.75,25.75,22.259597778320312,75000
2021-07-05,26.0,26.100000381469727,25.75,26.049999237060547,22.518932342529297,107058
2021-07-06,26.149999618530273,26.549999237060547,26.149999618530273,26.299999237060547,22.735044479370117,243001
2021-07-07,26.399999618530273,26.549999237060547,26.299999237060547,26.450000762939453,22.864713668823242,140000
2021-07-08,26.450000762939453,26.75,26.450000762939453,26.5,22.907934188842773,84150
2021-07-09,26.450000762939453,26.799999237060547,26.399999618530273,26.600000381469727,22.994380950927734,106098
2021-07-12,26.5,26.5,26.0,26.100000381469727,22.56215476989746,206000
2021-07-13,26.049999237060547,26.25,25.850000381469727,25.899999618530273,22.389265060424805,188114
2021-07-14,26.0,26.0,25.799999237060547,25.850000381469727,22.34604263305664,132363
2021-07-15,25.850000381469727,26.0,25.850000381469727,25.950000762939453,22.43248748779297,47070
2021-07-16,25.950000762939453,26.049999237060547,25.850000381469727,25.950000762939453,22.43248748779297,86100
2021-07-19,26.149999618530273,26.149999618530273,25.799999237060547,26.0,22.4757080078125,107000
2021-07-20,26.100000381469727,26.100000381469727,25.600000381469727,25.850000381469727,22.34604263305664,180287
2021-07-21,25.850000381469727,25.899999618530273,25.700000762939453,25.700000762939453,22.21637535095215,120000
2021-07-22,25.899999618530273,25.899999618530273,25.649999618530273,25.850000381469727,22.34604263305664,109000
2021-07-23,25.850000381469727,25.850000381469727,25.700000762939453,25.75,22.259597778320312,97014
2021-07-26,25.75,25.899999618530273,25.700000762939453,25.850000381469727,22.34604263305664,120200
2021-07-27,25.950000762939453,26.149999618530273,25.899999618530273,26.149999618530273,22.605377197265625,240043
2021-07-28,26.149999618530273,26.149999618530273,25.75,25.899999618530273,22.389265060424805,108000
2021-07-29,25.850000381469727,25.950000762939453,25.75,25.850000381469727,22.34604263305664,85001
2021-07-30,26.0,26.25,25.899999618530273,25.899999618530273,22.389265060424805,226002
2021-08-02,25.899999618530273,26.25,25.850000381469727,26.200000762939453,22.648601531982422,106000
2021-08-03,26.200000762939453,26.25,26.100000381469727,26.100000381469727,22.56215476989746,58000
2021-08-04,26.149999618530273,26.25,26.049999237060547,26.200000762939453,22.648601531982422,78673
2021-08-05,26.200000762939453,26.299999237060547,26.100000381469727,26.149999618530273,22.605377197265625,112346
2021-08-06,26.149999618530273,26.149999618530273,25.899999618530273,26.0,22.4757080078125,72000
2021-08-09,26.049999237060547,26.049999237060547,25.850000381469727,25.899999618530273,22.389265060424805,67675
2021-08-10,24.850000381469727,25.299999237060547,24.700000762939453,25.149999618530273,21.74092674255371,666562
2021-08-11,25.200000762939453,25.200000762939453,24.799999237060547,24.799999237060547,21.438369750976562,328195
2021-08-12,24.950000762939453,25.049999237060547,24.950000762939453,25.0,21.61125946044922,190284
2021-08-13,25.5,25.5,25.0,25.049999237060547,21.654481887817383,53002
2021-08-16,25.0,25.0,24.75,24.899999618530273,21.524812698364258,224032
2021-08-17,24.899999618530273,24.899999618530273,24.899999618530273,24.899999618530273,21.524812698364258,0
2021-08-18,24.799999237060547,24.899999618530273,24.600000381469727,24.75,21.395145416259766,126180
2021-08-19,24.850000381469727,24.850000381469727,24.600000381469727,24.649999618530273,21.30870246887207,66000
2021-08-20,24.649999618530273,24.899999618530273,24.5,24.899999618530273,21.524812698364258,142020
2021-08-23,23.399999618530273,23.799999237060547,23.399999618530273,23.75,21.84676742553711,102001
2021-08-24,23.75,23.799999237060547,23.649999618530273,23.75,21.84676742553711,57280
2021-08-25,23.75,24.399999618530273,23.700000762939453,24.0,22.076732635498047,46070
2021-08-26,24.200000762939453,24.200000762939453,23.5,23.549999237060547,21.66279411315918,104070
2021-08-27,23.549999237060547,23.649999618530273,23.5,23.600000381469727,21.70878791809082,42080
2021-08-30,23.649999618530273,23.799999237060547,23.549999237060547,23.799999237060547,21.892759323120117,68027
2021-08-31,24.149999618530273,24.149999618530273,23.75,24.0,22.076732635498047,42000
2021-09-01,23.899999618530273,24.0,23.799999237060547,23.950000762939453,22.03074073791504,37271
2021-09-02,23.899999618530273,23.899999618530273,23.600000381469727,23.799999237060547,21.892759323120117,150050
2021-09-03,23.799999237060547,23.899999618530273,23.75,23.899999618530273,21.9847469329834,37083
2021-09-06,23.899999618530273,24.049999237060547,23.649999618530273,23.75,21.84676742553711,61051
2021-09-07,23.600000381469727,23.700000762939453,23.549999237060547,23.549999237060547,21.66279411315918,42041
2021-09-08,23.549999237060547,23.75,23.299999237060547,23.299999237060547,21.43282699584961,46000
2021-09-09,23.149999618530273,23.299999237060547,23.100000381469727,23.149999618530273,21.294849395751953,44900
2021-09-10,23.100000381469727,23.450000762939453,23.100000381469727,23.200000762939453,21.340843200683594,37000
2021-09-13,23.200000762939453,23.350000381469727,23.200000762939453,23.299999237060547,21.43282699584961,80406
2021-09-14,23.299999237060547,23.350000381469727,23.200000762939453,23.350000381469727,21.478822708129883,39961
2021-09-15,23.399999618530273,23.399999618530273,23.200000762939453,23.200000762939453,21.340843200683594,45050
2021-09-16,23.200000762939453,23.200000762939453,23.149999618530273,23.200000762939453,21.340843200683594,36050
2021-09-17,23.5,23.5,23.200000762939453,23.200000762939453,21.340843200683594,34118
2021-09-22,23.100000381469727,23.149999618530273,23.0,23.049999237060547,21.202861785888672,49045
2021-09-23,23.049999237060547,23.25,23.0,23.049999237060547,21.202861785888672,43000
2021-09-24,23.149999618530273,23.149999618530273,23.0,23.0,21.156869888305664,43050
2021-09-27,23.0,23.299999237060547,23.0,23.299999237060547,21.43282699584961,56095
2021-09-28,23.299999237060547,23.299999237060547,23.049999237060547,23.149999618530273,21.294849395751953,29250
2021-09-29,23.0,23.100000381469727,23.0,23.049999237060547,21.202861785888672,41000
2021-09-30,23.049999237060547,23.200000762939453,23.0,23.0,21.156869888305664,35050
2021-10-01,23.0,23.0,22.549999237060547,22.600000381469727,20.788923263549805,91180
2021-10-04,22.600000381469727,22.600000381469727,22.049999237060547,22.100000381469727,20.32899284362793,82100
2021-10-05,21.950000762939453,21.950000762939453,21.399999618530273,21.850000381469727,20.09902572631836,199001
2021-10-06,22.850000381469727,22.850000381469727,21.950000762939453,22.0,20.23700523376465,43100
2021-10-07,22.049999237060547,22.600000381469727,22.049999237060547,22.299999237060547,20.512964248657227,76001
2021-10-08,22.299999237060547,22.5,22.0,22.100000381469727,20.32899284362793,35001
2021-10-12,22.100000381469727,22.299999237060547,22.0,22.100000381469727,20.32899284362793,55000
2021-10-13,22.100000381469727,22.100000381469727,21.600000381469727,21.700000762939453,19.96104621887207,67000
2021-10-14,22.299999237060547,22.299999237060547,21.549999237060547,21.649999618530273,19.91505241394043,31025
2021-10-15,21.850000381469727,21.850000381469727,21.75,21.799999237060547,20.05303192138672,19000
2021-10-18,21.799999237060547,22.350000381469727,21.799999237060547,21.899999618530273,20.14501953125,38000
2021-10-19,22.350000381469727,22.350000381469727,22.200000762939453,22.200000762939453,20.420978546142578,23138
2021-10-20,22.200000762939453,22.200000762939453,21.950000762939453,22.149999618530273,20.374984741210938,27000
2021-10-21,22.200000762939453,22.350000381469727,22.200000762939453,22.299999237060547,20.512964248657227,29000
2021-10-22,22.299999237060547,22.299999237060547,22.100000381469727,22.149999618530273,20.374984741210938,34000
2021-10-25,23.899999618530273,23.899999618530273,22.299999237060547,22.399999618530273,20.604949951171875,72500
2021-10-26,22.5,22.600000381469727,22.399999618530273,22.399999618530273,20.604949951171875,31000
2021-10-27,22.299999237060547,22.450000762939453,22.200000762939453,22.450000762939453,20.65094566345215,13000
2021-10-28,22.299999237060547,22.5,22.25,22.5,20.696937561035156,21100
2021-10-29,22.5,23.0,22.5,23.0,21.156869888305664,55364
2021-11-01,22.950000762939453,22.950000762939453,22.600000381469727,22.700000762939453,20.880910873413086,37001
2021-11-02,22.75,22.799999237060547,22.5,22.5,20.696937561035156,40165
2021-11-03,22.5,22.799999237060547,22.5,22.649999618530273,20.834917068481445,25000
2021-11-04,22.799999237060547,22.799999237060547,22.649999618530273,22.700000762939453,20.880910873413086,40100
2021-11-05,23.0,23.0,22.700000762939453,22.899999618530273,21.064882278442383,73000
2021-11-08,22.799999237060547,22.899999618530273,22.799999237060547,22.850000381469727,21.018890380859375,25000
2021-11-09,22.950000762939453,23.0,22.850000381469727,22.899999618530273,21.064882278442383,58002
2021-11-10,22.899999618530273,22.950000762939453,22.850000381469727,22.850000381469727,21.018890380859375,37129
2021-11-11,23.600000381469727,25.100000381469727,23.600000381469727,25.100000381469727,23.08858299255371,966025
2021-11-12,26.5,27.0,25.5,26.200000762939453,24.100435256958008,1562010
2021-11-15,26.299999237060547,26.350000381469727,25.450000762939453,25.649999618530273,23.594507217407227,400352
2021-11-16,25.799999237060547,26.0,25.299999237060547,25.350000381469727,23.31855010986328,153066
2021-11-17,25.350000381469727,25.350000381469727,25.149999618530273,25.299999237060547,23.27255630493164,140030
2021-11-18,25.299999237060547,25.799999237060547,25.149999618530273,25.350000381469727,23.31855010986328,296000
2021-11-19,25.549999237060547,25.549999237060547,25.200000762939453,25.200000762939453,23.180570602416992,68006
2021-11-22,24.450000762939453,25.299999237060547,24.450000762939453,25.049999237060547,23.04258918762207,180337
2021-11-23,25.200000762939453,25.25,24.950000762939453,25.0,22.996597290039062,74002
2021-11-24,25.100000381469727,25.299999237060547,25.049999237060547,25.200000762939453,23.180570602416992,92555
2021-11-25,25.149999618530273,25.5,25.100000381469727,25.299999237060547,23.27255630493164,69354
2021-11-26,25.5,25.5,24.799999237060547,25.0,22.996597290039062,97206
2021-11-29,24.5,25.0,24.5,24.899999618530273,22.90460968017578,77003
2021-11-30,25.25,25.299999237060547,24.899999618530273,25.0,22.996597290039062,73000
2021-12-01,25.0,25.25,25.0,25.100000381469727,23.08858299255371,68001
2021-12-02,25.100000381469727,25.100000381469727,25.0,25.049999237060547,23.04258918762207,34002
2021-12-03,24.899999618530273,25.149999618530273,24.899999618530273,25.149999618530273,23.13457679748535,51001
2021-12-06,25.299999237060547,25.600000381469727,25.299999237060547,25.450000762939453,23.41053581237793,73002
2021-12-07,25.649999618530273,25.649999618530273,25.399999618530273,25.549999237060547,23.502521514892578,87276
2021-12-08,25.549999237060547,25.649999618530273,25.399999618530273,25.5,23.45652961730957,103134
2021-12-09,25.450000762939453,25.600000381469727,25.399999618530273,25.600000381469727,23.54851531982422,96016
2021-12-10,25.649999618530273,25.649999618530273,25.5,25.549999237060547,23.502521514892578,77000
2021-12-13,25.700000762939453,25.950000762939453,25.549999237060547,25.850000381469727,23.77848243713379,257114
2021-12-14,25.899999618530273,25.899999618530273,25.399999618530273,25.399999618530273,23.36454200744629,131003
2021-12-15,25.350000381469727,25.649999618530273,25.350000381469727,25.649999618530273,23.594507217407227,48001
2021-12-16,25.700000762939453,25.799999237060547,25.5,25.649999618530273,23.594507217407227,90000
2021-12-17,25.5,25.75,25.5,25.600000381469727,23.54851531982422,61008
2021-12-20,25.700000762939453,25.899999618530273,25.600000381469727,25.799999237060547,23.732486724853516,264000
2021-12-21,25.75,25.75,25.299999237060547,25.450000762939453,23.41053581237793,99010
2021-12-22,25.549999237060547,25.799999237060547,25.549999237060547,25.600000381469727,23.54851531982422,58000
2021-12-23,25.700000762939453,26.700000762939453,25.5,26.5,24.376392364501953,764037
2021-12-24,26.5,26.5,25.899999618530273,25.950000762939453,23.870468139648438,235000
2021-12-27,26.049999237060547,27.299999237060547,25.950000762939453,27.200000762939453,25.02029800415039,1128164
2021-12-28,27.350000381469727,27.5,26.700000762939453,26.75,24.606359481811523,382200
2021-12-29,26.799999237060547,26.899999618530273,26.649999618530273,26.75,24.606359481811523,140118
2021-12-30,26.700000762939453,27.25,26.5,26.5,24.376392364501953,920002
2022-01-03,26.549999237060547,26.549999237060547,26.0,26.299999237060547,24.192419052124023,117001
2022-01-04,26.5,26.5,26.200000762939453,26.299999237060547,24.192419052124023,93002
2022-01-05,26.299999237060547,26.299999237060547,26.049999237060547,26.100000381469727,24.008447647094727,86001
2022-01-06,26.0,26.049999237060547,25.75,26.049999237060547,23.962453842163086,73001
2022-01-07,25.850000381469727,26.0,25.5,26.0,23.916460037231445,244100
2022-01-10,26.0,26.100000381469727,25.649999618530273,25.950000762939453,23.870468139648438,113557
2022-01-11,26.700000762939453,26.700000762939453,25.950000762939453,25.950000762939453,23.870468139648438,289000
2022-01-12,26.0,26.350000381469727,25.950000762939453,25.950000762939453,23.870468139648438,249522
2022-01-13,26.299999237060547,26.299999237060547,26.0,26.100000381469727,24.008447647094727,135009
2022-01-14,26.100000381469727,26.100000381469727,25.799999237060547,25.899999618530273,23.824474334716797,67011
2022-01-17,26.25,26.25,25.799999237060547,26.149999618530273,24.054439544677734,64003
2022-01-18,26.049999237060547,26.049999237060547,25.899999618530273,25.899999618530273,23.824474334716797,50003
2022-01-19,25.899999618530273,25.899999618530273,25.399999618530273,25.600000381469727,23.54851531982422,59100
2022-01-20,25.600000381469727,26.0,25.600000381469727,25.700000762939453,23.6405029296875,58003
2022-01-21,25.700000762939453,25.700000762939453,24.100000381469727,24.700000762939453,22.720638275146484,409200
2022-01-24,24.700000762939453,25.149999618530273,24.450000762939453,24.899999618530273,22.90460968017578,84002
2022-01-25,24.75,25.0,24.5,24.899999618530273,22.90460968017578,114251
2022-01-26,24.799999237060547,25.149999618530273,24.700000762939453,24.75,22.766630172729492,99001
2022-02-07,24.950000762939453,25.350000381469727,24.950000762939453,25.350000381469727,23.31855010986328,43008
2022-02-08,25.350000381469727,25.549999237060547,25.350000381469727,25.5,23.45652961730957,104000
2022-02-09,25.350000381469727,25.75,25.350000381469727,25.75,23.686494827270508,75131
2022-02-10,25.649999618530273,25.700000762939453,25.450000762939453,25.600000381469727,23.54851531982422,50924
2022-02-11,25.600000381469727,25.649999618530273,25.399999618530273,25.649999618530273,23.594507217407227,80104
2022-02-14,25.100000381469727,25.5,25.0,25.25,23.2265625,71001
2022-02-15,25.25,25.299999237060547,24.899999618530273,25.0,22.996597290039062,177001
2022-02-16,25.100000381469727,25.299999237060547,25.100000381469727,25.25,23.2265625,27004
2022-02-17,25.299999237060547,25.350000381469727,25.149999618530273,25.200000762939453,23.180570602416992,31001
2022-02-18,25.200000762939453,25.200000762939453,25.100000381469727,25.200000762939453,23.180570602416992,35004
2022-02-21,25.0,25.299999237060547,25.0,25.25,23.2265625,26011
2022-02-22,25.25,25.25,24.700000762939453,24.899999618530273,22.90460968017578,180006
2022-02-23,25.0,25.049999237060547,24.950000762939453,25.049999237060547,23.04258918762207,10002
2022-02-24,25.0,25.0,24.25,24.350000381469727,22.398685455322266,161001
2022-02-25,24.350000381469727,24.850000381469727,24.350000381469727,24.75,22.766630172729492,68001
2022-03-01,24.799999237060547,25.100000381469727,24.799999237060547,25.049999237060547,23.04258918762207,39004
2022-03-02,25.049999237060547,25.200000762939453,25.049999237060547,25.149999618530273,23.13457679748535,42674
2022-03-03,25.149999618530273,25.299999237060547,25.049999237060547,25.149999618530273,23.13457679748535,25014
2022-03-04,25.149999618530273,25.299999237060547,25.0,25.149999618530273,23.13457679748535,31005
2022-03-07,25.0,25.149999618530273,24.799999237060547,25.0,22.996597290039062,234003
2022-03-08,24.850000381469727,25.049999237060547,24.299999237060547,24.399999618530273,22.444679260253906,154128
2022-03-09,24.649999618530273,24.799999237060547,24.5,24.799999237060547,22.812623977661133,66032
2022-03-10,24.799999237060547,25.799999237060547,24.799999237060547,25.5,23.45652961730957,244000
2022-03-11,25.5,25.700000762939453,25.0,25.5,23.45652961730957,167016
2022-03-14,25.549999237060547,25.549999237060547,25.399999618530273,25.399999618530273,23.36454200744629,121011
2022-03-15,25.399999618530273,25.5,25.299999237060547,25.350000381469727,23.31855010986328,84003
2022-03-16,25.350000381469727,25.399999618530273,25.25,25.350000381469727,23.31855010986328,92000
2022-03-17,25.5,25.5,25.350000381469727,25.5,23.45652961730957,52009
2022-03-18,25.5,25.549999237060547,25.450000762939453,25.549999237060547,23.502521514892578,41002
2022-03-21,25.549999237060547,26.100000381469727,25.549999237060547,25.950000762939453,23.870468139648438,180115
2022-03-22,26.0,26.799999237060547,26.0,26.450000762939453,24.330400466918945,286201
2022-03-23,26.450000762939453,26.75,26.100000381469727,26.450000762939453,24.330400466918945,170500
2022-03-24,27.5,28.450000762939453,27.5,27.799999237060547,25.572216033935547,1261300
2022-03-25,28.100000381469727,28.149999618530273,27.600000381469727,27.850000381469727,25.618209838867188,376037
2022-03-28,27.850000381469727,28.299999237060547,27.700000762939453,28.100000381469727,25.848175048828125,314017
2022-03-29,28.100000381469727,28.299999237060547,28.0,28.100000381469727,25.848175048828125,186107
2022-03-30,28.100000381469727,28.100000381469727,27.899999618530273,28.0,25.756189346313477,153085
2022-03-31,27.950000762939453,28.0,27.799999237060547,27.899999618530273,25.664201736450195,120002
2022-04-01,28.0,28.600000381469727,27.950000762939453,28.049999237060547,25.802181243896484,446006
2022-04-06,28.25,28.850000381469727,28.100000381469727,28.850000381469727,26.53807258605957,516585
